1	4910.534555945511	0.0705334753541414	0.767066
2	11320.428835849416	0.026232661376017093	1.5112
3	11953.552437386148	0.21039036744149617	1.57955
4	12046.667012771626	0.025914135153968048	1.58955
5	12219.24714735641	0.17245786665148102	1.60805
6	17781.395387497552	0.24183036801834232	2.18499
7	17905.17751520409	0.1017247182438956	2.19748
8	18678.00783654652	0.059199152698468004	2.27518
9	20621.69979913589	0.03921050402499317	2.46861
10	20632.324045987545	0.18561333195867988	2.46966
11	29850.076542605388	0.06764160097068037	3.35711
12	32626.385444925996	0.097489622321577	3.61705
13	32632.93538234005	0.08994315104672033	3.61766
14	39902.414560067904	0.09257309209351244	4.28647
15	41804.75372818787	0.060554899387007886	4.45909
16	61628.49954314624	0.08399393714090432	6.21456
17	76425.70083506138	0.20727103594532761	7.48739
