1	5404.836747357498	0.024315333404080767	0.829466
2	9867.974822161914	0.2573380095890484	1.35181
3	12809.414781865646	0.2015504681437858	1.67099
4	13520.430424174267	0.030205438361267076	1.74619
5	15968.642786101198	0.03165482010755419	2.00054
6	20538.553574953523	0.03918903538731041	2.46039
7	20586.190011165043	0.06923881272516941	2.4651
8	22728.723013097133	0.04059746599799258	2.67544
9	25167.255239926406	0.08975754291784713	2.91161
10	27318.605030863033	0.05128910396592329	3.11748
11	27568.966988323085	0.28361638889048874	3.1413
12	29957.380737125968	0.22596139068258464	3.36721
13	32635.405071832025	0.2633926619346243	3.61789
14	32873.45918579248	0.11945714297055955	3.64005
15	40001.02216152857	0.07711270917255054	4.29544
16	40115.713934477055	0.062253638899867896	4.30587
