1	9868.514853639783	0.07430329037848114	1.35187
2	13832.766453178432	0.029277836040778858	1.77902
3	15061.695490309552	0.030723730967918476	1.90708
4	16868.771160304947	0.2092885158043274	2.0925
5	21605.94371152012	0.04434593525458838	2.56557
6	25359.535597505277	0.04370319074686213	2.9301
7	27000.975683283123	0.06563111252605801	3.08722
8	28385.62517139836	0.05709259177241747	3.21881
9	33917.245474419025	0.05381831278464124	3.73699
10	49520.38689956243	0.0777082127192762	5.15085
11	51926.214529630925	0.0810780819951402	5.36413
