1	5243.632678809442	0.020114085216617665	0.809254
2	5607.687529543026	0.01951866045405634	0.854721
3	9441.331902834487	0.024908257244684727	1.30422
4	9444.992903640246	0.023169621410169525	1.30463
5	10110.616008273122	0.025046957372543914	1.37871
6	10147.780905834385	0.023598260573270958	1.38282
7	12824.477071631369	0.05676257325736176	1.67259
8	17763.66593267334	0.04791150438500667	2.1832
9	20536.025533109514	0.09835649113922178	2.46014
10	27336.673494533614	0.07079555208313097	3.1192
11	29931.984660028025	0.048448752778392126	3.36482
12	32462.581074123555	0.05089307746269882	3.60179
13	35101.40049234796	0.06969704735955533	3.84654
14	35105.083049870496	0.07889115954543444	3.84688
15	38190.41363732527	0.08622945198036581	4.13033
16	49482.58135617994	0.08563684912791929	5.14749
17	49902.43687825214	0.08071190277552594	5.18479
18	57214.72115693222	0.08183148871923929	5.82948
19	66289.87079185662	0.09117028316112077	6.61834
20	73238.55775092785	0.09651581007877463	7.21534
