1	684.5360203976588	0.07989448685420612	0.140118
2	1920.3475180476335	0.034653495287745514	0.350438
3	2531.9190608686617	0.028599325014728772	0.44325
4	6265.734173567851	0.023075149347234536	0.935388
5	6275.989948953788	0.020087554714798644	0.936631
6	6298.823969484531	0.08726425053650201	0.939397
7	8252.50854160285	0.07204062708463872	1.16945
8	8930.67600644291	0.06952981109818646	1.24674
9	10148.41409442459	0.023902083048888464	1.38289
10	10627.806175743717	0.023974693625335563	1.43567
11	13106.95713595543	0.06683371593045451	1.70254
12	15458.849263799591	0.06863969607238353	1.94811
13	15460.401116960675	0.0676349011593435	1.94827
14	16876.92902095416	0.041545879199274216	2.09333
15	17782.08877091702	0.07208162890986727	2.18506
16	18092.227807046987	0.06601741210062537	2.21633
17	18463.48855275236	0.10760276300590657	2.25366
18	18463.48855275236	0.06319563126425011	2.25366
19	18692.474837550515	0.03570369199438009	2.27663
20	20643.556223445416	0.04629285892595277	2.47077
21	21627.43248007922	0.064447979538092	2.56768
22	24369.325220425973	0.06550629638099363	2.83468
23	25175.466660775957	0.06651834584989318	2.9124
24	28680.63106203888	0.0667850278509385	3.24674
25	32637.982163038752	0.0693478238879943	3.61813
26	35385.19790772974	0.06708407681348141	3.87273
27	38466.36040029319	0.07192498332137374	4.15555
28	38466.57932164047	0.057328915069294994	4.15557
29	38711.85998421715	0.07259713696215575	4.17797
30	40140.24054043832	0.07319963303564822	4.3081
31	42794.236901000244	0.1062085337590118	4.54853
32	49922.93260124433	0.0782963117811363	5.18661
33	54065.44509145236	0.18426244712330486	5.55292
34	61664.85113174772	0.08464343707355813	6.21772
