1	5563.740335995882	0.019500949416415694	0.849266
2	7006.583005403903	0.07491577978907865	1.02417
3	7852.742599178413	0.021433159894347183	1.12333
4	8260.347067991843	0.020964102360638576	1.17035
5	10776.635395257452	0.024436281889186916	1.45197
6	10882.769551712297	0.0668291578013979	1.46357
7	13100.43794955992	0.027933046342823308	1.70185
8	15544.139698747915	0.12074345874269049	1.9569
9	16662.564578416794	0.10942159835634883	2.0715
10	18093.419487351563	0.20789855500331295	2.21645
11	20644.264587571255	0.048883266445695225	2.47084
12	21623.664095084016	0.12097334266354869	2.56731
13	21692.222058126063	0.0648664819142079	2.57404
14	22738.567271625354	0.05583538546248666	2.6764
15	22740.92587745264	0.06425848660181206	2.67663
16	22742.36156675343	0.04046023031327682	2.67677
17	24711.607182112482	0.06669944785995899	2.86772
18	24941.734509591002	0.05852924211536176	2.8899
19	25172.764129195897	0.06485578979972671	2.91214
20	25175.466660775957	0.06920182758020268	2.9124
21	27391.20323413375	0.06594310374914929	3.12439
22	28679.045692912685	0.07940610533278836	3.24659
23	32636.908372068432	0.0688734822072166	3.61803
24	32636.908372068432	0.07112147239489465	3.61803
25	32638.733819240268	0.0686633016645852	3.6182
26	32640.129757696668	0.06880271748178937	3.61833
27	34007.44127171644	0.0716594573365327	3.74535
28	34010.24685886468	0.07082054970579771	3.74561
29	38465.70363710164	0.07354814455454613	4.15549
30	44586.93263760479	0.07511283523378579	4.71
31	44586.93263760479	0.0749597479113076	4.71
32	44591.04965271369	0.08259594273571473	4.71037
33	49923.15783385062	0.07855363200846954	5.18663
34	51989.654607350574	0.08028194625800389	5.36974
35	51992.93425783958	0.11239934009506047	5.37003
36	61664.73609178676	0.10913709339704096	6.21771
